ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r30,s8,t20,The main signal I lack from reading the paper is whether the proposed model actually does better than a reasonable baseline.,actionable,shortcoming
r30,s9,t20,"If the baselines are stronger and this point is more convincing, I am happy to raise my rating of the paper.",actionable,suggestion
r30,s0,t2,"interesting model, baselines are weak, not enough signal on it's generalization ability The paper proposes a model for prediction under uncertainty where the separate out deterministic component prediction and uncertain component prediction.",non_actionable,fact
r30,s1,t2,"For the non-deterministic information, they have a residual predictor that uses a low-dimensional latent space.",non_actionable,fact
r30,s2,t2,Hence inferring a structured latent space is a challenge.,non_actionable,fact
r30,s3,t2,The biggest weakness of the paper (and the reason for my final decision) is that the paper completely goes easy on baseline models.,non_actionable,shortcoming
r30,s4,t2,"It's only baseline is a GAN model that isn't even very convincing (GANs are finicky to train, so is this a badly tuned GAN model? or did you spend a lot of time tuning it?).",actionable,question
r30,s5,t2,"Because of the plethora of VAE models used in video prediction [1] (albeit, used with pre-structured latent spaces), there has to be atleast one VAE baseline.",actionable,suggestion
r30,s6,t2,Just because such a baseline wasn't previously proposed in literature (in the narrow scope of this problem) doesn't mean it's not an obvious baseline to try.,actionable,suggestion
r30,s7,t2,"In fact, a VAE would be nicely suited when proposing to work with low-dimensional latent spaces.",non_actionable,fact
r30,s8,t2,The main signal I lack from reading the paper is whether the proposed model actually does better than a reasonable baseline.,actionable,shortcoming
r30,s9,t2,"If the baselines are stronger and this point is more convincing, I am happy to raise my rating of the paper.",actionable,suggestion
r30,s0,t10,"interesting model, baselines are weak, not enough signal on it's generalization ability The paper proposes a model for prediction under uncertainty where the separate out deterministic component prediction and uncertain component prediction.",actionable,shortcoming
r30,s1,t10,"For the non-deterministic information, they have a residual predictor that uses a low-dimensional latent space.",non_actionable,other
r30,s2,t10,Hence inferring a structured latent space is a challenge.,actionable,shortcoming
r30,s3,t10,The biggest weakness of the paper (and the reason for my final decision) is that the paper completely goes easy on baseline models.,actionable,shortcoming
r30,s4,t10,"It's only baseline is a GAN model that isn't even very convincing (GANs are finicky to train, so is this a badly tuned GAN model? or did you spend a lot of time tuning it?).",actionable,disagreement
r30,s5,t10,"Because of the plethora of VAE models used in video prediction [1] (albeit, used with pre-structured latent spaces), there has to be atleast one VAE baseline.",actionable,suggestion
r30,s6,t10,Just because such a baseline wasn't previously proposed in literature (in the narrow scope of this problem) doesn't mean it's not an obvious baseline to try.,actionable,disagreement
r30,s7,t10,"In fact, a VAE would be nicely suited when proposing to work with low-dimensional latent spaces.",actionable,suggestion
r30,s8,t10,The main signal I lack from reading the paper is whether the proposed model actually does better than a reasonable baseline.,actionable,shortcoming
r30,s9,t10,"If the baselines are stronger and this point is more convincing, I am happy to raise my rating of the paper.",actionable,suggestion
r22,s0,t16,"Interesting problem and approach, but not ready for ICLR In this paper, the authors define a simulated, multi-agent “taxi pickup” task in a GridWorld environment.",actionable,shortcoming
r22,s1,t16,“Customers” randomly appear throughout the task and the taxi agents receive reward for moving to the same square as a customer.,non_actionable,fact
r22,s2,t16,"Cooperative multi-agent problem solving is an important problem in machine learning, artificial intelligence, and cognitive science.",non_actionable,fact
r22,s3,t16,The authors propose a centralized solution to the problem by adapting the Deep Q-learning Network model.,non_actionable,fact
r22,s4,t16,I do not know whether using a centralized network where each agent has a window of observations is a novel algorithm.,actionable,disagreement
r22,s5,t16,"They assess their solution quantitatively, demonstrating their model performs better than first, a simple heuristic model (I believe de-centralized Dijkstra’s for each agent, but there is not enough description in the manuscript to know for sure), and then, two other baselines that I could not figure out from the manuscript (I believe it was Dijkstra’s with two added rules for when to recharge).",actionable,shortcoming
r22,s6,t16,"Although the manuscript has many positive aspects to it, I do not believe it should be accepted for the following reasons.",actionable,shortcoming
r22,s7,t16,"This would solve another issue, which is the weakness of their baseline measure.",actionable,shortcoming
r22,s8,t16,There are many multi-agent techniques that can be applied to the problem that would have served as a better baseline.,actionable,suggestion
r22,s9,t16,"I encourage the authors to develop the problem and method further, as well as the analysis and evaluation.",actionable,suggestion
r22,s0,t31,"Interesting problem and approach, but not ready for ICLR In this paper, the authors define a simulated, multi-agent “taxi pickup” task in a GridWorld environment.",actionable,shortcoming
r22,s1,t31,“Customers” randomly appear throughout the task and the taxi agents receive reward for moving to the same square as a customer.,non_actionable,fact
r22,s2,t31,"Cooperative multi-agent problem solving is an important problem in machine learning, artificial intelligence, and cognitive science.",non_actionable,fact
r22,s3,t31,The authors propose a centralized solution to the problem by adapting the Deep Q-learning Network model.,non_actionable,fact
