ReviewId,SentenceId,Text,Label1,Label2
r36,s1,"In part 5, the authors compare the distributions (finite Bayesian deep networks and their analogues Gaussian processes) in yet another way: by studying their agreement in terms of inference.",non_actionable,fact
r36,s2,"For this purpose, the authors chose several crieteria: the first two moments of the posterior, the log marginal likelihood and the predictive log-likelihood.",non_actionable,fact
r36,s3,"In part 7, it is concluded that the result that has been proven for size of layers going to infinity (Theorem 1) seems to empirically be verified on finite networks similar to those used in the literature.",non_actionable,fact
r36,s4,"This can be used to simplify inference in cases were the gaussian process behaviour is desired, and opens questions on how to avoid this behaviour the rest of the time.",non_actionable,fact
r36,s5,"The last part contains a discussion concerning the extent to which it is actually a desired or a undesired result in classical deep learning use-cases, and the authors provide intuitive conditions under which the convergence would not hold.",non_actionable,fact
r36,s6,The stated theorem is a clear improvement on the past literature and is promising in a context where multi-layers neural networks are more and more studied.,non_actionable,agreement
r36,s7,"Unclear statements/notations: * end of page 3, notations are not entirely consist with previous notations * I do not understand which distribution is assumed on epsilon and gamma when taking the expectancy in equation (9).",actionable,shortcoming
r36,s8,* I understood that the conclusion of part 3 was that the expectation of eq (9) was elegantly computable for certain non-linearity (including ReLU).,non_actionable,fact
r36,s9,I think they rather wanted to refer to (9).,actionable,suggestion
r37,s0,"Interesting paper, would like to see more experiments The paper proposed a new activation function that tries to alleviate the use of  other form of normalization methods for RNNs.",actionable,suggestion
r37,s1,"In general, this is an interesting direction to explore, the idea is interesting, however, I would like to see more experiments",actionable,suggestion
r37,s2,1. The authors tested out this new activation function on RNNs.,non_actionable,fact
r37,s3,It would be interesting to see the results of the new activation function on LSTM.,actionable,suggestion
r37,s4,2. The experimental results are fairly weak compared to the other methods that also uses many layers.,actionable,shortcoming
r37,s5,"For PTB and Text8, the results are comparable to recurrent batchnorm with similar number of parameters, however the recurrent batchnorm model has only 1 layer, whereas the proposed architecture has 36 layers.",non_actionable,shortcoming
r37,s6,"3.  It would also be nice to show results on tasks that involve long term dependencies, such as speech modeling.",actionable,suggestion
r37,s7,"4. If the authors could test out the new activation function on LSTMs, it would be interesting to perform a comparison between LSTM baseline, LSTM + new activation function, LSTM + recurrent batch norm.",actionable,suggestion
r37,s8,5. It would be nice to see the gradient flow with the new activation function compared to the ones without.,actionable,suggestion
r37,s9,"6. The theorems and proofs are rather preliminary, they may not necessarily have to be presented as theorems.",actionable,suggestion
r38,s0,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",actionable,shortcoming
r38,s1,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,fact
r38,s2,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,fact
r38,s3,The paper presents an interesting idea and is fairly well written.,non_actionable,agreement
r38,s4,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,fact
r38,s5,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,4. Why is the affine transform assumption valid in biology?,actionable,question
r38,s9,How does this compare to the near-identity constraints in resnets in Shaham et al.,actionable,question
r39,s0,"A good approach with some open questions on related work, scalability, and robustness The authors propose an approach for zero-shot visual learning.",non_actionable,agreement
r39,s1,The robot then uses the learned parametric skill functions to reach goal states (images) provided by the demonstrator.,non_actionable,fact
